source_id,source_name,source_type,source_category,source_url,collection_method,first_seen,last_checked,reliability_score,status,description
SRC_001046,Public Profile Node 0115,public_profile,handle_registry,https://synthetic-public-profile.local/handle_registry/0115/page/0004,manual_seed,2026-05-08T09:12:10Z,2026-07-24T09:12:10Z,0.71,active,"Synthetic public profile record in category 'handle_registry', page 4 of base entity 0115. Non-operational demo record."
SRC_001047,Public Profile Node 0115,public_profile,handle_registry,https://synthetic-public-profile.local/handle_registry/0115/page/0005,manual_seed,2026-04-13T09:12:10Z,2026-05-21T09:12:10Z,0.67,archived,"Synthetic public profile record in category 'handle_registry', page 5 of base entity 0115. Non-operational demo record."
SRC_001048,Public Profile Node 0115,public_profile,handle_registry,https://synthetic-public-profile.local/handle_registry/0115/page/0006,manual_seed,2026-07-02T09:12:10Z,2026-09-01T00:00:00Z,0.64,archived,"Synthetic public profile record in category 'handle_registry', page 6 of base entity 0115. Non-operational demo record."
SRC_001049,Public Profile Node 0115,public_profile,handle_registry,https://synthetic-public-profile.local/handle_registry/0115/page/0007,manual_seed,2026-08-26T09:12:10Z,2026-09-01T00:00:00Z,0.67,active,"Synthetic public profile record in category 'handle_registry', page 7 of base entity 0115. Non-operational demo record."
SRC_001050,Clearnet Page Node 0116,clearnet_page,profile_page,https://synthetic-clearnet-page.local/profile_page/0116/page/0001,simulated_parser,2026-01-06T11:32:28Z,2026-07-21T11:32:28Z,0.69,unreachable,"Synthetic clearnet page record in category 'profile_page', page 1 of base entity 0116. Non-operational demo record."
SRC_001051,Clearnet Page Node 0116,clearnet_page,profile_page,https://synthetic-clearnet-page.local/profile_page/0116/page/0002,simulated_parser,2026-02-15T11:32:28Z,2026-09-01T00:00:00Z,0.7,unreachable,"Synthetic clearnet page record in category 'profile_page', page 2 of base entity 0116. Non-operational demo record."
SRC_001052,Clearnet Page Node 0116,clearnet_page,profile_page,https://synthetic-clearnet-page.local/profile_page/0116/page/0003,simulated_parser,2026-03-31T11:32:28Z,2026-05-25T11:32:28Z,0.67,active,"Synthetic clearnet page record in category 'profile_page', page 3 of base entity 0116. Non-operational demo record."
SRC_001053,Clearnet Page Node 0116,clearnet_page,profile_page,https://synthetic-clearnet-page.local/profile_page/0116/page/0004,simulated_parser,2026-02-23T11:32:28Z,2026-09-01T00:00:00Z,0.64,archived,"Synthetic clearnet page record in category 'profile_page', page 4 of base entity 0116. Non-operational demo record."
SRC_001054,Clearnet Page Node 0116,clearnet_page,profile_page,https://synthetic-clearnet-page.local/profile_page/0116/page/0005,simulated_parser,2025-11-28T11:32:28Z,2025-11-29T11:32:28Z,0.57,unreachable,"Synthetic clearnet page record in category 'profile_page', page 5 of base entity 0116. Non-operational demo record."
SRC_001055,Clearnet Page Node 0116,clearnet_page,profile_page,https://synthetic-clearnet-page.local/profile_page/0116/page/0006,simulated_parser,2026-05-01T11:32:28Z,2026-09-01T00:00:00Z,0.65,active,"Synthetic clearnet page record in category 'profile_page', page 6 of base entity 0116. Non-operational demo record."
SRC_001056,Clearnet Page Node 0116,clearnet_page,profile_page,https://synthetic-clearnet-page.local/profile_page/0116/page/0007,simulated_parser,2026-08-23T00:00:00Z,2026-09-01T00:00:00Z,0.67,unreachable,"Synthetic clearnet page record in category 'profile_page', page 7 of base entity 0116. Non-operational demo record."
SRC_001057,Clearnet Page Node 0116,clearnet_page,profile_page,https://synthetic-clearnet-page.local/profile_page/0116/page/0008,simulated_parser,2026-05-21T11:32:28Z,2026-09-01T00:00:00Z,0.67,unreachable,"Synthetic clearnet page record in category 'profile_page', page 8 of base entity 0116. Non-operational demo record."
SRC_001058,Clearnet Page Node 0116,clearnet_page,profile_page,https://synthetic-clearnet-page.local/profile_page/0116/page/0009,simulated_parser,2026-02-26T11:32:28Z,2026-09-01T00:00:00Z,0.65,active,"Synthetic clearnet page record in category 'profile_page', page 9 of base entity 0116. Non-operational demo record."
SRC_001059,Clearnet Page Node 0116,clearnet_page,profile_page,https://synthetic-clearnet-page.local/profile_page/0116/page/0010,simulated_parser,2025-09-30T11:32:28Z,2026-09-01T00:00:00Z,0.66,inactive,"Synthetic clearnet page record in category 'profile_page', page 10 of base entity 0116. Non-operational demo record."
SRC_001060,Clearnet Page Node 0116,clearnet_page,profile_page,https://synthetic-clearnet-page.local/profile_page/0116/page/0011,simulated_parser,2026-06-26T11:32:28Z,2026-09-01T00:00:00Z,0.59,active,"Synthetic clearnet page record in category 'profile_page', page 11 of base entity 0116. Non-operational demo record."
SRC_001061,Clearnet Page Node 0116,clearnet_page,profile_page,https://synthetic-clearnet-page.local/profile_page/0116/page/0012,simulated_parser,2026-03-13T11:32:28Z,2026-09-01T00:00:00Z,0.65,active,"Synthetic clearnet page record in category 'profile_page', page 12 of base entity 0116. Non-operational demo record."
SRC_001062,Clearnet Page Node 0116,clearnet_page,profile_page,https://synthetic-clearnet-page.local/profile_page/0116/page/0013,simulated_parser,2025-11-25T11:32:28Z,2026-09-01T00:00:00Z,0.72,active,"Synthetic clearnet page record in category 'profile_page', page 13 of base entity 0116. Non-operational demo record."
SRC_001063,Forum Node 0117,forum,general_discussion,https://synthetic-forum.local/general_discussion/0117/page/0001,seeded,2024-11-13T11:27:47Z,2024-11-25T11:27:47Z,0.29,inactive,"Synthetic forum record in category 'general_discussion', page 1 of base entity 0117. Non-operational demo record."
SRC_001064,Forum Node 0117,forum,general_discussion,https://synthetic-forum.local/general_discussion/0117/page/0002,seeded,2025-05-20T11:27:47Z,2026-04-28T11:27:47Z,0.32,active,"Synthetic forum record in category 'general_discussion', page 2 of base entity 0117. Non-operational demo record."
SRC_001065,Forum Node 0117,forum,general_discussion,https://synthetic-forum.local/general_discussion/0117/page/0003,seeded,2025-02-12T11:27:47Z,2025-03-29T11:27:47Z,0.16,inactive,"Synthetic forum record in category 'general_discussion', page 3 of base entity 0117. Non-operational demo record."
SRC_001066,Forum Node 0117,forum,general_discussion,https://synthetic-forum.local/general_discussion/0117/page/0004,seeded,2025-03-29T11:27:47Z,2026-01-31T11:27:47Z,0.24,inactive,"Synthetic forum record in category 'general_discussion', page 4 of base entity 0117. Non-operational demo record."
SRC_001067,Forum Node 0117,forum,general_discussion,https://synthetic-forum.local/general_discussion/0117/page/0005,seeded,2025-03-10T11:27:47Z,2026-06-23T11:27:47Z,0.26,active,"Synthetic forum record in category 'general_discussion', page 5 of base entity 0117. Non-operational demo record."
SRC_001068,Forum Node 0117,forum,general_discussion,https://synthetic-forum.local/general_discussion/0117/page/0006,seeded,2025-08-10T11:27:47Z,2025-11-19T11:27:47Z,0.28,active,"Synthetic forum record in category 'general_discussion', page 6 of base entity 0117. Non-operational demo record."
SRC_001069,Forum Node 0117,forum,general_discussion,https://synthetic-forum.local/general_discussion/0117/page/0007,seeded,2025-01-20T11:27:47Z,2025-09-29T11:27:47Z,0.28,active,"Synthetic forum record in category 'general_discussion', page 7 of base entity 0117. Non-operational demo record."
SRC_001070,Clearnet Page Node 0118,clearnet_page,mirror,https://synthetic-clearnet-page.local/mirror/0118/page/0001,simulated_api,2026-02-19T02:41:47Z,2026-09-01T00:00:00Z,0.64,archived,"Synthetic clearnet page record in category 'mirror', page 1 of base entity 0118. Non-operational demo record."
SRC_001071,Clearnet Page Node 0118,clearnet_page,mirror,https://synthetic-clearnet-page.local/mirror/0118/page/0002,simulated_api,2025-05-28T02:41:47Z,2026-07-28T02:41:47Z,0.58,active,"Synthetic clearnet page record in category 'mirror', page 2 of base entity 0118. Non-operational demo record."
SRC_001072,Clearnet Page Node 0118,clearnet_page,mirror,https://synthetic-clearnet-page.local/mirror/0118/page/0003,simulated_api,2025-11-09T02:41:47Z,2025-12-05T02:41:47Z,0.54,archived,"Synthetic clearnet page record in category 'mirror', page 3 of base entity 0118. Non-operational demo record."
SRC_001073,Clearnet Page Node 0118,clearnet_page,mirror,https://synthetic-clearnet-page.local/mirror/0118/page/0004,simulated_api,2025-12-18T02:41:47Z,2026-09-01T00:00:00Z,0.59,active,"Synthetic clearnet page record in category 'mirror', page 4 of base entity 0118. Non-operational demo record."
SRC_001074,Clearnet Page Node 0118,clearnet_page,mirror,https://synthetic-clearnet-page.local/mirror/0118/page/0005,simulated_api,2026-05-11T02:41:47Z,2026-09-01T00:00:00Z,0.57,archived,"Synthetic clearnet page record in category 'mirror', page 5 of base entity 0118. Non-operational demo record."
SRC_001075,Clearnet Page Node 0118,clearnet_page,mirror,https://synthetic-clearnet-page.local/mirror/0118/page/0006,simulated_api,2025-12-22T02:41:47Z,2026-04-27T02:41:47Z,0.58,archived,"Synthetic clearnet page record in category 'mirror', page 6 of base entity 0118. Non-operational demo record."
SRC_001076,Clearnet Page Node 0118,clearnet_page,mirror,https://synthetic-clearnet-page.local/mirror/0118/page/0007,simulated_api,2026-01-01T02:41:47Z,2026-09-01T00:00:00Z,0.53,active,"Synthetic clearnet page record in category 'mirror', page 7 of base entity 0118. Non-operational demo record."
SRC_001077,Clearnet Page Node 0118,clearnet_page,mirror,https://synthetic-clearnet-page.local/mirror/0118/page/0008,simulated_api,2025-06-22T02:41:47Z,2025-10-28T02:41:47Z,0.64,active,"Synthetic clearnet page record in category 'mirror', page 8 of base entity 0118. Non-operational demo record."
SRC_001078,Clearnet Page Node 0118,clearnet_page,mirror,https://synthetic-clearnet-page.local/mirror/0118/page/0009,simulated_api,2025-06-18T02:41:47Z,2025-08-07T02:41:47Z,0.57,active,"Synthetic clearnet page record in category 'mirror', page 9 of base entity 0118. Non-operational demo record."
SRC_001079,Paste Node 0119,paste,config_snippet,https://synthetic-paste.local/config_snippet/0119/page/0001,manual_seed,2026-04-15T10:35:05Z,2026-09-01T00:00:00Z,0.35,inactive,"Synthetic paste record in category 'config_snippet', page 1 of base entity 0119. Non-operational demo record."
SRC_001080,Paste Node 0119,paste,config_snippet,https://synthetic-paste.local/config_snippet/0119/page/0002,manual_seed,2026-08-18T00:00:00Z,2026-09-01T00:00:00Z,0.34,active,"Synthetic paste record in category 'config_snippet', page 2 of base entity 0119. Non-operational demo record."
SRC_001081,Paste Node 0119,paste,config_snippet,https://synthetic-paste.local/config_snippet/0119/page/0003,manual_seed,2026-08-06T00:00:00Z,2026-09-01T00:00:00Z,0.34,inactive,"Synthetic paste record in category 'config_snippet', page 3 of base entity 0119. Non-operational demo record."
SRC_001082,Paste Node 0119,paste,config_snippet,https://synthetic-paste.local/config_snippet/0119/page/0004,manual_seed,2026-08-04T00:00:00Z,2026-09-01T00:00:00Z,0.29,archived,"Synthetic paste record in category 'config_snippet', page 4 of base entity 0119. Non-operational demo record."
SRC_001083,Paste Node 0119,paste,config_snippet,https://synthetic-paste.local/config_snippet/0119/page/0005,manual_seed,2026-08-25T00:00:00Z,2026-09-01T00:00:00Z,0.29,active,"Synthetic paste record in category 'config_snippet', page 5 of base entity 0119. Non-operational demo record."
SRC_001084,Paste Node 0119,paste,config_snippet,https://synthetic-paste.local/config_snippet/0119/page/0006,manual_seed,2026-09-01T00:00:00Z,2026-09-01T00:00:00Z,0.42,archived,"Synthetic paste record in category 'config_snippet', page 6 of base entity 0119. Non-operational demo record."
SRC_001085,Paste Node 0119,paste,config_snippet,https://synthetic-paste.local/config_snippet/0119/page/0007,manual_seed,2026-08-22T00:00:00Z,2026-09-01T00:00:00Z,0.42,active,"Synthetic paste record in category 'config_snippet', page 7 of base entity 0119. Non-operational demo record."
SRC_001086,Paste Node 0119,paste,config_snippet,https://synthetic-paste.local/config_snippet/0119/page/0008,manual_seed,2026-08-04T00:00:00Z,2026-09-01T00:00:00Z,0.38,active,"Synthetic paste record in category 'config_snippet', page 8 of base entity 0119. Non-operational demo record."
SRC_001087,Threat Report Node 0120,threat_report,community_report,https://synthetic-threat-report.local/community_report/0120/page/0001,manual_seed,2024-04-03T20:53:22Z,2024-12-08T20:53:22Z,0.75,inactive,"Synthetic threat report record in category 'community_report', page 1 of base entity 0120. Non-operational demo record."
SRC_001088,Threat Report Node 0120,threat_report,community_report,https://synthetic-threat-report.local/community_report/0120/page/0002,manual_seed,2024-05-04T20:53:22Z,2024-09-28T20:53:22Z,0.82,active,"Synthetic threat report record in category 'community_report', page 2 of base entity 0120. Non-operational demo record."
SRC_001089,Threat Report Node 0120,threat_report,community_report,https://synthetic-threat-report.local/community_report/0120/page/0003,manual_seed,2024-07-05T20:53:22Z,2025-02-03T20:53:22Z,0.68,inactive,"Synthetic threat report record in category 'community_report', page 3 of base entity 0120. Non-operational demo record."
SRC_001090,Threat Report Node 0120,threat_report,community_report,https://synthetic-threat-report.local/community_report/0120/page/0004,manual_seed,2024-11-16T20:53:22Z,2025-05-16T20:53:22Z,0.93,active,"Synthetic threat report record in category 'community_report', page 4 of base entity 0120. Non-operational demo record."
SRC_001091,Threat Report Node 0120,threat_report,community_report,https://synthetic-threat-report.local/community_report/0120/page/0005,manual_seed,2025-02-01T20:53:22Z,2026-05-13T20:53:22Z,0.88,unreachable,"Synthetic threat report record in category 'community_report', page 5 of base entity 0120. Non-operational demo record."
SRC_001092,Threat Report Node 0120,threat_report,community_report,https://synthetic-threat-report.local/community_report/0120/page/0006,manual_seed,2024-02-05T20:53:22Z,2024-05-11T20:53:22Z,0.83,active,"Synthetic threat report record in category 'community_report', page 6 of base entity 0120. Non-operational demo record."
SRC_001093,Threat Report Node 0120,threat_report,community_report,https://synthetic-threat-report.local/community_report/0120/page/0007,manual_seed,2025-02-01T20:53:22Z,2025-02-18T20:53:22Z,0.84,active,"Synthetic threat report record in category 'community_report', page 7 of base entity 0120. Non-operational demo record."
SRC_001094,Threat Report Node 0120,threat_report,community_report,https://synthetic-threat-report.local/community_report/0120/page/0008,manual_seed,2024-08-05T20:53:22Z,2025-08-02T20:53:22Z,0.86,unreachable,"Synthetic threat report record in category 'community_report', page 8 of base entity 0120. Non-operational demo record."
SRC_001095,Threat Report Node 0120,threat_report,community_report,https://synthetic-threat-report.local/community_report/0120/page/0009,manual_seed,2025-01-05T20:53:22Z,2026-03-30T20:53:22Z,0.88,active,"Synthetic threat report record in category 'community_report', page 9 of base entity 0120. Non-operational demo record."
SRC_001096,Threat Report Node 0120,threat_report,community_report,https://synthetic-threat-report.local/community_report/0120/page/0010,manual_seed,2024-09-14T20:53:22Z,2024-10-20T20:53:22Z,0.85,active,"Synthetic threat report record in category 'community_report', page 10 of base entity 0120. Non-operational demo record."
SRC_001097,Threat Report Node 0120,threat_report,community_report,https://synthetic-threat-report.local/community_report/0120/page/0011,manual_seed,2025-02-09T20:53:22Z,2025-09-05T20:53:22Z,0.8,active,"Synthetic threat report record in category 'community_report', page 11 of base entity 0120. Non-operational demo record."
SRC_001098,Clearnet Page Node 0121,clearnet_page,profile_page,https://synthetic-clearnet-page.local/profile_page/0121/page/0001,simulated_crawler,2026-08-27T00:00:00Z,2026-09-01T00:00:00Z,0.12,unreachable,"Synthetic clearnet page record in category 'profile_page', page 1 of base entity 0121. Non-operational demo record."
SRC_001099,Clearnet Page Node 0121,clearnet_page,profile_page,https://synthetic-clearnet-page.local/profile_page/0121/page/0002,simulated_crawler,2026-08-05T00:00:00Z,2026-08-21T00:00:00Z,0.06,inactive,"Synthetic clearnet page record in category 'profile_page', page 2 of base entity 0121. Non-operational demo record."
SRC_001100,Clearnet Page Node 0121,clearnet_page,profile_page,https://synthetic-clearnet-page.local/profile_page/0121/page/0003,simulated_crawler,2026-08-31T00:00:00Z,2026-09-01T00:00:00Z,0.08,inactive,"Synthetic clearnet page record in category 'profile_page', page 3 of base entity 0121. Non-operational demo record."
SRC_001101,Clearnet Page Node 0121,clearnet_page,profile_page,https://synthetic-clearnet-page.local/profile_page/0121/page/0004,simulated_crawler,2026-08-10T00:00:00Z,2026-09-01T00:00:00Z,0.19,inactive,"Synthetic clearnet page record in category 'profile_page', page 4 of base entity 0121. Non-operational demo record."
SRC_001102,Clearnet Page Node 0121,clearnet_page,profile_page,https://synthetic-clearnet-page.local/profile_page/0121/page/0005,simulated_crawler,2026-08-04T00:00:00Z,2026-09-01T00:00:00Z,0.02,inactive,"Synthetic clearnet page record in category 'profile_page', page 5 of base entity 0121. Non-operational demo record."
SRC_001103,Clearnet Page Node 0121,clearnet_page,profile_page,https://synthetic-clearnet-page.local/profile_page/0121/page/0006,simulated_crawler,2026-08-15T00:00:00Z,2026-09-01T00:00:00Z,0.13,active,"Synthetic clearnet page record in category 'profile_page', page 6 of base entity 0121. Non-operational demo record."
SRC_001104,Archive Node 0122,archive,cached_thread,https://synthetic-archive.local/cached_thread/0122/page/0001,manual_seed,2024-02-19T01:45:44Z,2025-02-15T01:45:44Z,0.56,archived,"Synthetic archive record in category 'cached_thread', page 1 of base entity 0122. Non-operational demo record."
SRC_001105,Archive Node 0122,archive,cached_thread,https://synthetic-archive.local/cached_thread/0122/page/0002,manual_seed,2024-01-28T01:45:44Z,2024-12-23T01:45:44Z,0.56,unreachable,"Synthetic archive record in category 'cached_thread', page 2 of base entity 0122. Non-operational demo record."
SRC_001106,Archive Node 0122,archive,cached_thread,https://synthetic-archive.local/cached_thread/0122/page/0003,manual_seed,2024-06-30T01:45:44Z,2025-06-13T01:45:44Z,0.55,active,"Synthetic archive record in category 'cached_thread', page 3 of base entity 0122. Non-operational demo record."
SRC_001107,Archive Node 0122,archive,cached_thread,https://synthetic-archive.local/cached_thread/0122/page/0004,manual_seed,2024-08-07T01:45:44Z,2025-03-24T01:45:44Z,0.63,active,"Synthetic archive record in category 'cached_thread', page 4 of base entity 0122. Non-operational demo record."
SRC_001108,Archive Node 0122,archive,cached_thread,https://synthetic-archive.local/cached_thread/0122/page/0005,manual_seed,2025-01-17T01:45:44Z,2026-05-22T01:45:44Z,0.49,active,"Synthetic archive record in category 'cached_thread', page 5 of base entity 0122. Non-operational demo record."
SRC_001109,Archive Node 0122,archive,cached_thread,https://synthetic-archive.local/cached_thread/0122/page/0006,manual_seed,2024-10-15T01:45:44Z,2024-11-06T01:45:44Z,0.59,inactive,"Synthetic archive record in category 'cached_thread', page 6 of base entity 0122. Non-operational demo record."
SRC_001110,Archive Node 0122,archive,cached_thread,https://synthetic-archive.local/cached_thread/0122/page/0007,manual_seed,2024-03-05T01:45:44Z,2024-08-30T01:45:44Z,0.56,active,"Synthetic archive record in category 'cached_thread', page 7 of base entity 0122. Non-operational demo record."
SRC_001111,Archive Node 0122,archive,cached_thread,https://synthetic-archive.local/cached_thread/0122/page/0008,manual_seed,2024-05-17T01:45:44Z,2025-06-05T01:45:44Z,0.52,active,"Synthetic archive record in category 'cached_thread', page 8 of base entity 0122. Non-operational demo record."
SRC_001112,Archive Node 0122,archive,cached_thread,https://synthetic-archive.local/cached_thread/0122/page/0009,manual_seed,2024-10-17T01:45:44Z,2025-08-18T01:45:44Z,0.52,active,"Synthetic archive record in category 'cached_thread', page 9 of base entity 0122. Non-operational demo record."
SRC_001113,Archive Node 0122,archive,cached_thread,https://synthetic-archive.local/cached_thread/0122/page/0010,manual_seed,2024-01-26T01:45:44Z,2024-10-27T01:45:44Z,0.53,active,"Synthetic archive record in category 'cached_thread', page 10 of base entity 0122. Non-operational demo record."
SRC_001114,Archive Node 0122,archive,cached_thread,https://synthetic-archive.local/cached_thread/0122/page/0011,manual_seed,2024-06-02T01:45:44Z,2025-06-03T01:45:44Z,0.55,active,"Synthetic archive record in category 'cached_thread', page 11 of base entity 0122. Non-operational demo record."
SRC_001115,Archive Node 0122,archive,cached_thread,https://synthetic-archive.local/cached_thread/0122/page/0012,manual_seed,2024-11-06T01:45:44Z,2025-10-05T01:45:44Z,0.48,archived,"Synthetic archive record in category 'cached_thread', page 12 of base entity 0122. Non-operational demo record."
SRC_001116,Public Profile Node 0123,public_profile,social_profile,https://synthetic-public-profile.local/social_profile/0123/page/0001,seeded,2025-05-23T11:16:44Z,2026-04-27T11:16:44Z,0.29,active,"Synthetic public profile record in category 'social_profile', page 1 of base entity 0123. Non-operational demo record."
SRC_001117,Public Profile Node 0123,public_profile,social_profile,https://synthetic-public-profile.local/social_profile/0123/page/0002,seeded,2026-03-15T11:16:44Z,2026-09-01T00:00:00Z,0.23,active,"Synthetic public profile record in category 'social_profile', page 2 of base entity 0123. Non-operational demo record."
SRC_001118,Public Profile Node 0123,public_profile,social_profile,https://synthetic-public-profile.local/social_profile/0123/page/0003,seeded,2025-07-22T11:16:44Z,2026-05-16T11:16:44Z,0.3,active,"Synthetic public profile record in category 'social_profile', page 3 of base entity 0123. Non-operational demo record."
SRC_001119,Public Profile Node 0123,public_profile,social_profile,https://synthetic-public-profile.local/social_profile/0123/page/0004,seeded,2026-02-16T11:16:44Z,2026-09-01T00:00:00Z,0.2,active,"Synthetic public profile record in category 'social_profile', page 4 of base entity 0123. Non-operational demo record."
SRC_001120,Public Profile Node 0123,public_profile,social_profile,https://synthetic-public-profile.local/social_profile/0123/page/0005,seeded,2025-12-11T11:16:44Z,2026-01-10T11:16:44Z,0.35,unreachable,"Synthetic public profile record in category 'social_profile', page 5 of base entity 0123. Non-operational demo record."
SRC_001121,Public Profile Node 0123,public_profile,social_profile,https://synthetic-public-profile.local/social_profile/0123/page/0006,seeded,2025-06-12T11:16:44Z,2026-09-01T00:00:00Z,0.28,active,"Synthetic public profile record in category 'social_profile', page 6 of base entity 0123. Non-operational demo record."
SRC_001122,Public Profile Node 0123,public_profile,social_profile,https://synthetic-public-profile.local/social_profile/0123/page/0007,seeded,2026-02-04T11:16:44Z,2026-09-01T00:00:00Z,0.23,active,"Synthetic public profile record in category 'social_profile', page 7 of base entity 0123. Non-operational demo record."
SRC_001123,Public Profile Node 0123,public_profile,social_profile,https://synthetic-public-profile.local/social_profile/0123/page/0008,seeded,2026-03-16T11:16:44Z,2026-09-01T00:00:00Z,0.28,active,"Synthetic public profile record in category 'social_profile', page 8 of base entity 0123. Non-operational demo record."
SRC_001124,Public Profile Node 0123,public_profile,social_profile,https://synthetic-public-profile.local/social_profile/0123/page/0009,seeded,2025-10-17T11:16:44Z,2026-09-01T00:00:00Z,0.22,archived,"Synthetic public profile record in category 'social_profile', page 9 of base entity 0123. Non-operational demo record."
SRC_001125,Paste Node 0124,paste,leak_reference,https://synthetic-paste.local/leak_reference/0124/page/0001,simulated_parser,2026-05-21T09:24:04Z,2026-09-01T00:00:00Z,0.79,active,"Synthetic paste record in category 'leak_reference', page 1 of base entity 0124. Non-operational demo record."
SRC_001126,Paste Node 0124,paste,leak_reference,https://synthetic-paste.local/leak_reference/0124/page/0002,simulated_parser,2025-10-08T09:24:04Z,2026-01-26T09:24:04Z,0.74,active,"Synthetic paste record in category 'leak_reference', page 2 of base entity 0124. Non-operational demo record."
SRC_001127,Paste Node 0124,paste,leak_reference,https://synthetic-paste.local/leak_reference/0124/page/0003,simulated_parser,2025-06-18T09:24:04Z,2026-05-27T09:24:04Z,0.79,active,"Synthetic paste record in category 'leak_reference', page 3 of base entity 0124. Non-operational demo record."
SRC_001128,Paste Node 0124,paste,leak_reference,https://synthetic-paste.local/leak_reference/0124/page/0004,simulated_parser,2025-11-17T09:24:04Z,2026-09-01T00:00:00Z,0.74,active,"Synthetic paste record in category 'leak_reference', page 4 of base entity 0124. Non-operational demo record."
SRC_001129,Paste Node 0124,paste,leak_reference,https://synthetic-paste.local/leak_reference/0124/page/0005,simulated_parser,2026-05-22T09:24:04Z,2026-09-01T00:00:00Z,0.76,active,"Synthetic paste record in category 'leak_reference', page 5 of base entity 0124. Non-operational demo record."
SRC_001130,Clearnet Page Node 0125,clearnet_page,mirror,https://synthetic-clearnet-page.local/mirror/0125/page/0001,simulated_crawler,2024-05-17T17:20:28Z,2024-06-30T17:20:28Z,0.6,archived,"Synthetic clearnet page record in category 'mirror', page 1 of base entity 0125. Non-operational demo record."
SRC_001131,Clearnet Page Node 0125,clearnet_page,mirror,https://synthetic-clearnet-page.local/mirror/0125/page/0002,simulated_crawler,2024-06-04T17:20:28Z,2024-08-15T17:20:28Z,0.53,active,"Synthetic clearnet page record in category 'mirror', page 2 of base entity 0125. Non-operational demo record."
SRC_001132,Clearnet Page Node 0125,clearnet_page,mirror,https://synthetic-clearnet-page.local/mirror/0125/page/0003,simulated_crawler,2024-11-30T17:20:28Z,2025-04-11T17:20:28Z,0.64,active,"Synthetic clearnet page record in category 'mirror', page 3 of base entity 0125. Non-operational demo record."
SRC_001133,Clearnet Page Node 0125,clearnet_page,mirror,https://synthetic-clearnet-page.local/mirror/0125/page/0004,simulated_crawler,2024-06-04T17:20:28Z,2025-07-31T17:20:28Z,0.63,archived,"Synthetic clearnet page record in category 'mirror', page 4 of base entity 0125. Non-operational demo record."
SRC_001134,Clearnet Page Node 0125,clearnet_page,mirror,https://synthetic-clearnet-page.local/mirror/0125/page/0005,simulated_crawler,2024-09-25T17:20:28Z,2025-01-23T17:20:28Z,0.54,active,"Synthetic clearnet page record in category 'mirror', page 5 of base entity 0125. Non-operational demo record."
SRC_001135,Marketplace Node 0126,marketplace,vendor_reviews,https://synthetic-marketplace.local/vendor_reviews/0126/page/0001,simulated_api,2024-11-30T12:04:07Z,2025-06-12T12:04:07Z,0.37,active,"Synthetic marketplace record in category 'vendor_reviews', page 1 of base entity 0126. Non-operational demo record."
SRC_001136,Marketplace Node 0126,marketplace,vendor_reviews,https://synthetic-marketplace.local/vendor_reviews/0126/page/0002,simulated_api,2025-07-28T12:04:07Z,2025-10-29T12:04:07Z,0.42,inactive,"Synthetic marketplace record in category 'vendor_reviews', page 2 of base entity 0126. Non-operational demo record."
SRC_001137,Marketplace Node 0126,marketplace,vendor_reviews,https://synthetic-marketplace.local/vendor_reviews/0126/page/0003,simulated_api,2025-03-13T12:04:07Z,2026-07-03T12:04:07Z,0.56,archived,"Synthetic marketplace record in category 'vendor_reviews', page 3 of base entity 0126. Non-operational demo record."
SRC_001138,Marketplace Node 0126,marketplace,vendor_reviews,https://synthetic-marketplace.local/vendor_reviews/0126/page/0004,simulated_api,2025-04-20T12:04:07Z,2025-05-12T12:04:07Z,0.42,active,"Synthetic marketplace record in category 'vendor_reviews', page 4 of base entity 0126. Non-operational demo record."
SRC_001139,Marketplace Node 0126,marketplace,vendor_reviews,https://synthetic-marketplace.local/vendor_reviews/0126/page/0005,simulated_api,2025-04-27T12:04:07Z,2026-02-21T12:04:07Z,0.44,inactive,"Synthetic marketplace record in category 'vendor_reviews', page 5 of base entity 0126. Non-operational demo record."
SRC_001140,Marketplace Node 0126,marketplace,vendor_reviews,https://synthetic-marketplace.local/vendor_reviews/0126/page/0006,simulated_api,2025-08-17T12:04:07Z,2026-01-24T12:04:07Z,0.48,inactive,"Synthetic marketplace record in category 'vendor_reviews', page 6 of base entity 0126. Non-operational demo record."
SRC_001141,Marketplace Node 0126,marketplace,vendor_reviews,https://synthetic-marketplace.local/vendor_reviews/0126/page/0007,simulated_api,2025-10-19T12:04:07Z,2026-09-01T00:00:00Z,0.47,active,"Synthetic marketplace record in category 'vendor_reviews', page 7 of base entity 0126. Non-operational demo record."
SRC_001142,Marketplace Node 0126,marketplace,vendor_reviews,https://synthetic-marketplace.local/vendor_reviews/0126/page/0008,simulated_api,2024-10-31T12:04:07Z,2026-03-12T12:04:07Z,0.46,active,"Synthetic marketplace record in category 'vendor_reviews', page 8 of base entity 0126. Non-operational demo record."
SRC_001143,Marketplace Node 0126,marketplace,vendor_reviews,https://synthetic-marketplace.local/vendor_reviews/0126/page/0009,simulated_api,2025-10-06T12:04:07Z,2025-12-26T12:04:07Z,0.4,active,"Synthetic marketplace record in category 'vendor_reviews', page 9 of base entity 0126. Non-operational demo record."
SRC_001144,Threat Report Node 0127,threat_report,vendor_report,https://synthetic-threat-report.local/vendor_report/0127/page/0001,simulated_crawler,2024-11-21T11:14:47Z,2025-07-01T11:14:47Z,0.28,active,"Synthetic threat report record in category 'vendor_report', page 1 of base entity 0127. Non-operational demo record."
